Bird,Day,Trial,Site,Time,EventType
darkblue15,32,1,21,487.612000107765,3
darkblue15,32,1,5,488.503998890519,3
darkblue15,32,1,6,489.238997921348,3
darkblue15,32,1,14,489.780998602509,3
darkblue15,32,1,31,491.040999814868,3
darkblue15,32,1,29,492.265998199582,3
darkblue15,32,1,35,493.787997588515,3
darkblue15,32,1,36,494.295005500317,3
darkblue15,32,1,38,495.047003030777,3
darkblue15,32,1,48,496.359005570412,3
darkblue15,32,1,45,497.356002777815,3
darkblue15,32,1,37,497.95100055635,3
darkblue15,32,1,44,498.545998334885,3
darkblue15,32,1,43,499.22800026834,3
darkblue15,32,1,36,500.2780046314,3
darkblue15,32,1,19,501.501997187734,3
darkblue15,32,1,20,502.18500494957,3
darkblue15,32,1,21,503.303999081254,3
darkblue15,32,1,30,503.847005590796,3
darkblue15,32,1,23,504.423999041319,3
darkblue15,32,1,15,505.229003727436,3
darkblue15,32,1,13,506.068005412817,3
darkblue15,32,1,3,507.643001899123,3
darkblue15,32,1,9,508.55300500989,3
darkblue15,32,1,26,509.374998137355,3
darkblue15,32,1,38,511.29900701344,3
darkblue15,32,1,46,511.928997561336,3
darkblue15,32,1,39,512.419006973505,3
darkblue15,32,1,40,513.066006079316,3
darkblue15,32,1,31,513.590998202562,3
darkblue15,32,1,23,514.361000061035,3
darkblue15,32,1,26,516.529998555779,3
darkblue15,32,1,35,517.718998342752,3
darkblue15,32,1,36,518.472001701593,3
darkblue15,32,1,43,519.240997731686,3
darkblue15,32,1,33,520.745998620987,3
darkblue15,32,1,34,521.271000802517,3
darkblue15,32,1,17,522.26799800992,3
darkblue15,32,1,26,523.178001120687,3
darkblue15,32,1,20,523.632001876831,3
darkblue15,32,1,28,524.542004987597,3
darkblue15,32,1,21,525.294002518058,3
darkblue15,32,1,30,525.854007527232,3
darkblue15,32,1,23,526.535999402404,3
darkblue15,32,1,13,527.201002836227,3
darkblue15,32,1,11,528.093001618981,3
darkblue15,32,1,26,529.458001255989,3
darkblue15,32,1,20,530.263005942106,3
darkblue15,32,1,30,531.68000690639,3
darkblue15,32,1,46,532.712006941438,3
darkblue15,32,1,37,533.447005972266,3
darkblue15,32,1,44,534.094005078077,3
darkblue15,32,1,35,534.794001281261,3
darkblue15,32,1,42,535.528004541993,3
darkblue15,32,1,50,536.66500300169,3
darkblue15,32,1,52,538.344997912645,2
darkblue15,32,1,29,570.027002692223,1
darkblue15,32,1,36,571.881005913019,3
darkblue15,32,1,21,572.913005948067,3
darkblue15,32,1,13,573.613002151251,3
darkblue15,32,2,43,718.814004957676,3
darkblue15,32,2,37,721.613004058599,3
darkblue15,32,2,27,723.939002305269,3
darkblue15,32,2,53,726.405997574329,3
darkblue15,32,2,54,726.808007061481,3
darkblue15,32,2,13,729.712004587054,3
darkblue15,32,2,28,730.814000219107,3
darkblue15,32,2,54,732.197004184127,3
darkblue15,32,2,47,733.421006798744,3
darkblue15,32,2,39,734.051007404923,3
darkblue15,32,2,12,737.041999027133,3
darkblue15,32,2,6,738.599001243711,3
darkblue15,32,2,8,739.649005606771,3
darkblue15,32,2,15,740.156003460288,3
darkblue15,32,2,32,740.874003991485,3
darkblue15,32,2,31,741.22300632298,3
darkblue15,32,2,29,743.46300624311,2
darkblue15,32,2,38,744.827000051737,3
darkblue15,32,2,29,748.693002015352,3
darkblue15,32,2,28,749.341006949544,3
darkblue15,32,2,36,750.564999505877,3
darkblue15,32,2,37,751.265005767345,3
darkblue15,32,2,38,752.122001722455,3
darkblue15,33,1,45,342.219004780054,3
darkblue15,33,1,44,342.954003810883,3
darkblue15,33,1,35,343.741004168987,3
darkblue15,33,1,42,344.826001301408,3
darkblue15,33,1,31,347.328009456396,3
darkblue15,33,1,29,348.430005088449,3
darkblue15,33,1,26,351.124005764723,3
darkblue15,33,1,41,352.366002649069,3
darkblue15,33,1,33,353.083007410169,3
darkblue15,33,1,17,353.975006192923,3
darkblue15,33,1,21,355.550002679229,3
darkblue15,33,1,15,356.862005218863,3
darkblue15,33,1,13,357.562001422048,3
darkblue15,33,1,34,363.597001880407,2
darkblue15,33,1,28,383.943009003997,3
darkblue15,33,1,39,494.068000093102,3
darkblue15,33,1,26,518.3320004493,3
darkblue15,33,1,51,520.256009325385,3
darkblue15,33,1,52,520.904004201293,3
darkblue15,33,1,36,568.470000475645,1
darkblue15,33,1,17,572.494008019567,3
darkblue15,33,1,18,572.983001545072,3
darkblue15,33,1,26,573.753003403544,3
darkblue15,33,1,20,574.383004009724,3
darkblue15,33,1,13,576.710008084774,3
darkblue15,33,1,5,577.305005863309,3
darkblue15,33,1,12,578.529008477926,3
darkblue15,33,1,42,580.80300539732,3
darkblue15,33,2,38,707.653001323342,3
darkblue15,33,2,31,709.070002287626,3
darkblue15,33,2,13,710.277006402612,3
darkblue15,33,2,36,713.058001175523,3
darkblue15,33,2,38,713.846007362008,3
darkblue15,33,2,13,716.382002457976,3
darkblue15,33,2,3,717.729007825255,3
darkblue15,33,2,4,718.499009683728,3
darkblue15,33,2,6,719.076003134251,3
darkblue15,33,2,7,719.671000912786,3
darkblue15,33,2,8,720.79100087285,3
darkblue15,33,2,16,721.351005882025,3
darkblue15,33,2,29,723.380003124475,3
darkblue15,33,2,27,723.97500090301,3
darkblue15,33,2,4,725.357009097934,3
darkblue15,33,2,10,726.721002906561,3
darkblue15,33,2,53,729.205006733537,3
darkblue15,33,2,54,729.993002861738,3
darkblue15,33,2,10,733.264007046819,3
darkblue15,33,2,26,734.121003001928,3
darkblue15,33,2,17,735.013001784682,3
darkblue15,33,2,9,735.696009546518,3
darkblue15,33,2,51,738.040002062917,3
darkblue15,33,2,36,741.154006496072,2
darkblue15,33,2,13,751.668000966311,3
darkblue15,33,2,6,752.420008555055,3
darkblue15,33,2,13,753.907005116343,3
darkblue15,33,2,1,755.324006080627,3
darkblue15,33,2,26,756.968002393842,3
darkblue15,33,2,35,758.053009584546,3
darkblue15,33,2,36,758.508006110787,3
darkblue15,33,2,12,760.240002349019,3
darkblue15,33,2,10,761.324003711343,3
darkblue15,33,2,26,762.007001414895,3
darkblue15,33,2,34,762.934003025293,3
darkblue15,33,2,54,765.12100584805,3
darkblue15,33,2,47,770.351001620293,3
darkblue15,33,2,39,770.736002549529,3
darkblue15,33,2,45,771.68100848794,3
darkblue15,33,2,43,774.078008159995,3
darkblue15,33,2,36,774.637007340789,3
darkblue15,33,2,27,775.232005119324,3
darkblue15,33,2,19,776.264005154371,3
darkblue15,33,2,20,776.597004756331,3
darkblue15,33,2,6,777.856000140309,3
darkblue15,33,2,13,778.766003251076,3
darkblue15,33,2,5,779.518000781536,3
darkblue15,33,2,12,780.131002888083,3
darkblue15,33,2,3,780.585003644228,3
darkblue15,33,2,10,781.180001422763,3
darkblue15,33,2,9,781.967001780868,3
darkblue15,33,2,42,788.405007496476,1
darkblue15,33,2,43,792.184005305171,3
darkblue15,33,2,42,794.861007481813,2
darkblue15,33,2,52,796.872000396252,1
darkblue15,33,3,13,923.249005526304,3
darkblue15,33,3,28,924.631003662944,3
darkblue15,33,3,54,926.486002653837,3
darkblue15,33,3,31,928.568007051945,3
darkblue15,33,3,15,929.792009666562,3
darkblue15,33,3,7,930.387007445097,3
darkblue15,33,3,13,931.052000820637,3
darkblue15,33,3,3,932.399006187916,3
darkblue15,33,3,4,933.221009373665,3
darkblue15,33,3,6,933.868008479476,3
darkblue15,33,3,7,934.516003355384,3
darkblue15,33,3,9,937.437009438872,3
darkblue15,33,3,26,938.189006969333,3
darkblue15,33,3,38,939.729000627995,3
darkblue15,33,3,12,942.948003485799,3
darkblue15,33,3,3,943.630005419254,3
darkblue15,33,3,10,944.382002949715,3
darkblue15,33,3,26,945.082009211183,3
darkblue15,33,3,36,945.711999759078,3
darkblue15,33,3,44,946.499000117183,3
darkblue15,33,3,37,946.954006701708,3
darkblue15,33,3,38,947.636008635163,3
darkblue15,33,3,39,948.318000510335,3
darkblue15,33,3,15,949.700008705258,3
darkblue15,33,3,5,950.470000505447,3
darkblue15,33,3,16,952.429002150893,3
darkblue15,33,3,32,953.164001181722,3
darkblue15,33,3,31,953.934003040195,3
darkblue15,33,3,29,954.42400239408,3
darkblue15,33,3,45,956.156008690596,3
darkblue15,33,3,52,958.65700095892,2
darkblue15,33,3,7,961.771005392075,1
darkblue15,33,3,6,964.290001988411,3
darkblue15,33,3,7,966.792000085115,2
darkblue15,33,3,18,968.262008205056,1
darkblue15,33,3,33,970.938004553318,3
darkblue15,33,3,34,971.341009810567,3
darkblue15,33,3,25,971.988008916378,3
darkblue15,33,3,17,972.495006769896,3
darkblue15,33,3,9,973.265008628368,3
darkblue15,33,3,2,974.157007411122,3
darkblue15,33,3,18,977.813002467155,2
darkblue15,33,3,42,978.985003754497,3
darkblue15,33,3,32,984.723003208637,1
darkblue15,33,3,28,986.053000018001,3
darkblue15,33,3,36,986.823001876473,3
darkblue15,33,3,37,987.523008137941,3
darkblue15,33,3,38,988.065008819103,3
darkblue15,33,3,29,988.642002269626,3
darkblue15,33,3,28,989.972009137273,3
darkblue15,33,3,38,991.14400036633,3
darkblue15,33,3,40,991.983002051711,3
darkblue15,33,3,31,992.71800108254,3
darkblue15,33,3,23,993.13800483942,3
darkblue15,33,3,24,993.838001042604,3
darkblue15,33,3,15,994.450007379055,3
darkblue15,33,3,13,995.062003657222,3
darkblue15,33,3,10,996.567004546523,3
darkblue15,33,3,18,997.424000501633,3
darkblue15,33,3,26,997.966001182795,3
darkblue15,33,3,20,998.45600053668,3
darkblue15,33,3,21,999.348009377718,3
darkblue15,33,3,13,999.856003001332,3
darkblue15,33,3,18,1004.66700084507,3
darkblue15,33,3,26,1005.20900152624,3
darkblue15,33,3,37,1006.4690027386,3
darkblue15,33,3,54,1007.32600875199,3
darkblue15,33,3,55,1007.88600370288,3
darkblue15,33,3,56,1008.72500538826,3
darkblue15,33,3,39,1009.16300341487,3
darkblue15,33,3,24,1010.30000187457,3
darkblue15,33,3,7,1011.22700348496,3
darkblue15,33,3,16,1011.99700534344,3
darkblue15,33,3,32,1015.21600820124,2
darkblue15,33,3,29,1017.14000701904,1
darkblue15,33,3,26,1018.88900175691,3
darkblue15,33,3,19,1019.58900801837,3
darkblue15,33,3,20,1020.18400579691,3
darkblue15,33,3,28,1020.63900232315,3
darkblue15,33,3,21,1021.33900858462,3
darkblue15,33,3,30,1021.88100926578,3
darkblue15,33,3,29,1023.75300675631,2
darkblue15,33,3,11,1061.33000068367,3
darkblue15,33,3,3,1062.03000694513,3
darkblue15,33,3,10,1062.60700039566,3
darkblue15,33,3,51,1064.74100612104,3
darkblue15,33,3,52,1065.14400132,3
darkblue15,33,3,29,1067.41800829768,3
darkblue15,33,3,21,1068.06500740349,3
darkblue15,33,3,11,1068.8520077616,3
darkblue15,33,3,2,1070.82900367677,3
darkblue15,33,3,26,1072.21100181341,3
darkblue15,33,3,29,1074.36300180852,3
darkblue15,33,3,22,1074.94000531733,3
darkblue15,33,3,13,1075.57000592351,3
darkblue15,33,3,54,1079.87400591373,3
darkblue15,33,3,47,1081.09800852835,3
darkblue15,33,3,39,1081.64100497961,3
darkblue15,33,3,29,1082.39300251007,3
darkblue15,33,3,22,1083.40700827539,3
darkblue15,33,3,13,1083.96700322628,3
darkblue15,33,3,5,1084.58000533283,3
darkblue15,33,3,11,1085.33200286329,3
darkblue15,33,3,28,1085.96200346947,3
darkblue15,33,3,18,1107.56700597703,3
darkblue15,33,3,39,1116.12100303173,3
darkblue15,33,3,41,1320.3820053488,1
darkblue15,33,4,13,1461.82100884616,3
darkblue15,33,4,30,1463.2030069828,3
darkblue15,33,4,56,1465.54800532758,3
darkblue15,33,4,47,1466.37000851333,3
darkblue15,33,4,45,1467.38400422037,3
darkblue15,33,4,37,1467.7690051496,3
darkblue15,33,4,44,1468.64400543272,3
darkblue15,33,4,23,1472.82500267029,3
darkblue15,33,4,15,1473.59500452876,3
darkblue15,33,4,8,1474.29500073195,3
darkblue15,33,4,16,1475.01200549304,3
darkblue15,33,4,5,1476.09600685537,3
darkblue15,33,4,12,1476.72600746155,3
darkblue15,33,4,36,1479.19300273061,3
darkblue15,33,4,38,1479.96300458908,3
darkblue15,33,4,53,1482.04400315881,3
darkblue15,33,4,35,1483.33900719881,3
darkblue15,33,4,42,1483.93400497735,3
darkblue15,33,4,52,1485.31600311399,3
darkblue15,33,4,39,1486.27800755203,3
darkblue15,33,4,13,1487.87000253797,3
darkblue15,33,4,9,1489.16400074959,3
darkblue15,33,4,26,1490.03900103271,3
darkblue15,33,4,25,1491.15800522268,3
darkblue15,33,4,9,1491.89300425351,3
darkblue15,33,4,9,1497.59600088,3
darkblue15,33,4,26,1498.4530068934,3
darkblue15,33,4,52,1500.11500753462,3
darkblue15,33,4,56,1502.04000212252,3
darkblue15,33,4,47,1502.51200720668,3
darkblue15,33,4,39,1502.94900946319,3
darkblue15,33,4,13,1504.69899997115,3
darkblue15,33,4,3,1505.69600723684,3
darkblue15,33,4,10,1506.4480047673,3
darkblue15,33,4,26,1506.99000544846,3
darkblue15,33,4,33,1509.56200920045,3
darkblue15,33,4,17,1510.12200415134,3
darkblue15,33,4,9,1511.1720085144,3
darkblue15,33,4,26,1511.87100894749,3
darkblue15,33,4,52,1512.99100890756,3
darkblue15,33,4,8,1516.14000611007,3
darkblue15,33,4,14,1516.77000671625,3
darkblue15,33,4,5,1517.39900149405,3
darkblue15,33,4,3,1518.50200295448,3
darkblue15,33,4,4,1519.34100463986,3
darkblue15,33,4,6,1519.91900391877,3
darkblue15,33,4,14,1520.68799994886,3
darkblue15,33,4,10,1523.31200502813,3
darkblue15,33,4,42,1525.14900974929,3
darkblue15,33,4,41,1527.63300351799,3
darkblue15,33,4,50,1529.33000698686,3
darkblue15,33,4,26,1534.36900600791,3
darkblue15,33,4,49,1535.87300106883,3
darkblue15,33,4,52,1536.92300543189,3
darkblue15,33,4,26,1541.97900295258,3
darkblue15,33,4,42,1542.92300306261,3
darkblue15,33,4,41,1543.67600642145,3
darkblue15,33,4,52,1545.23200280964,3
darkblue15,33,4,54,1546.12500742078,3
darkblue15,33,4,50,1552.89500690997,3
darkblue15,33,4,50,1559.26300697029,3
darkblue15,33,4,13,1736.68700940907,3
darkblue15,34,1,38,354.448007047176,3
darkblue15,34,1,29,355.462002754211,3
darkblue15,34,1,27,358.839001134038,2
darkblue15,34,1,38,390.503001585603,3
darkblue15,34,1,45,391.11499786377,3
darkblue15,34,1,37,391.552000120282,3
darkblue15,34,1,44,392.217003554106,3
darkblue15,34,1,35,392.882006987929,3
darkblue15,34,1,52,397.588006407022,1
darkblue15,34,1,45,399.250007048249,3
darkblue15,34,1,37,400.00200457871,3
darkblue15,34,1,44,401.699008047581,3
darkblue15,34,1,43,402.311004325747,3
darkblue15,34,1,42,402.906002104282,3
darkblue15,34,1,35,403.798000887036,3
darkblue15,34,1,36,404.341007396579,3
darkblue15,34,1,44,405.128007754683,3
darkblue15,34,1,52,406.615004315972,2
darkblue15,34,1,37,407.64700435102,3
darkblue15,34,1,37,410.201003775001,1
darkblue15,34,1,21,413.000002875924,3
darkblue15,34,1,30,413.595000654459,3
darkblue15,34,1,29,414.346998184919,3
darkblue15,34,1,44,415.449003875256,3
darkblue15,34,1,35,416.219005733728,3
darkblue15,34,1,36,416.954004764557,3
darkblue15,34,1,27,417.776007950306,3
darkblue15,34,1,19,418.405998498201,3
darkblue15,34,1,20,418.773005157709,3
darkblue15,34,1,28,419.3330001086,3
darkblue15,34,1,21,420.872008055449,3
darkblue15,34,1,30,421.485000103712,3
darkblue15,34,1,23,422.202004864812,3
darkblue15,34,1,13,423.672002926469,3
darkblue15,34,1,28,424.721001461148,3
darkblue15,34,1,44,425.981002673507,3
darkblue15,34,1,52,426.628001779318,3
darkblue15,34,1,59,427.69500464201,3
darkblue15,34,1,43,428.901998698711,3
darkblue15,34,1,36,429.41000238061,3
darkblue15,34,1,27,429.969001561403,3
darkblue15,34,1,34,432.121001556516,3
darkblue15,34,1,36,433.398001268506,3
darkblue15,34,1,44,434.06300470233,3
darkblue15,34,1,37,435.428004339337,2
darkblue15,34,1,46,438.279004767537,1
darkblue15,34,1,45,440.011001005769,3
darkblue15,34,1,37,440.921004116535,3
darkblue15,34,1,46,442.565000429749,2
darkblue15,34,1,37,444.839007407427,1
darkblue15,34,1,42,447.603003680706,3
darkblue15,34,1,35,448.373005539179,3
darkblue15,34,1,36,448.792999237776,3
darkblue15,34,1,26,450.630003958941,3
darkblue15,34,1,19,451.591998338699,3
darkblue15,34,1,28,452.133999019861,3
darkblue15,34,1,21,453.271007537842,3
darkblue15,34,1,30,453.883999586105,3
darkblue15,34,1,29,454.33900617063,3
darkblue15,34,1,38,455.790999904275,3
darkblue15,34,1,45,456.753004342318,3
darkblue15,34,1,54,457.680005952716,3
darkblue15,34,1,45,458.834998682141,3
darkblue15,34,1,44,459.587006270885,3
darkblue15,34,1,35,460.199002549052,3
darkblue15,34,1,36,460.846001654863,3
darkblue15,34,1,27,461.545997858047,3
darkblue15,34,1,20,462.087998539209,3
darkblue15,34,1,28,462.753001973033,3
darkblue15,34,1,21,463.347999751568,3
darkblue15,34,1,30,463.943007588387,3
darkblue15,34,1,23,464.643003791571,3
darkblue15,34,1,29,465.69200232625,3
darkblue15,34,1,26,467.529007047415,3
darkblue15,34,1,20,468.386003002524,3
darkblue15,34,1,28,469.051006436348,3
darkblue15,34,1,38,470.205999165773,3
darkblue15,34,1,45,470.940002426505,3
darkblue15,34,1,37,472.899999842048,2
darkblue15,34,1,12,492.422997951508,1
darkblue15,34,1,21,495.152001455426,3
darkblue15,34,1,30,495.746999233961,3
darkblue15,34,1,29,496.37699984014,3
darkblue15,34,1,21,498.28400015831,3
darkblue15,34,1,28,499.351003021002,3
darkblue15,34,1,27,499.946000799537,3
darkblue15,34,1,20,501.03000216186,3
darkblue15,34,1,11,501.88699811697,3
darkblue15,34,1,4,502.570005878806,3
darkblue15,34,1,12,504.162000864744,2
darkblue15,34,1,21,520.343999192119,3
darkblue15,34,1,22,520.902998372912,3
darkblue15,34,1,29,521.498006209731,3
darkblue15,34,1,44,524.140005558729,3
darkblue15,34,1,43,524.647003412247,3
darkblue15,34,1,35,525.503999367356,3
darkblue15,34,1,19,527.184004336596,3
darkblue15,34,1,20,527.586003765464,3
darkblue15,34,1,11,528.181001543999,3
darkblue15,34,1,26,529.073000326753,3
darkblue15,34,1,20,530.368004366755,3
darkblue15,34,1,28,531.15500472486,3
darkblue15,34,1,30,532.222007587552,3
darkblue15,34,1,23,532.939002290368,3
darkblue15,34,1,30,533.744006976485,3
darkblue15,34,1,29,534.180999174714,3
darkblue15,34,1,38,534.986003860831,3
darkblue15,34,1,46,535.457998886704,3
darkblue15,34,1,45,536.368001997471,3
darkblue15,34,1,35,537.697998806834,3
darkblue15,34,1,42,538.502007722855,3
darkblue15,34,1,52,539.428999274969,3
darkblue15,34,1,54,540.602006390691,3
darkblue15,34,1,45,541.178999841213,3
darkblue15,34,1,38,541.739004850388,3
darkblue15,34,1,29,542.386003956199,3
darkblue15,34,1,21,543.156005814672,3
darkblue15,34,1,28,543.889999017119,3
darkblue15,34,1,27,544.555002450943,3
darkblue15,34,1,36,545.306999981403,3
darkblue15,34,1,43,546.095006167889,3
darkblue15,34,1,35,546.864002197981,3
darkblue15,34,1,26,549.261001870036,3
darkblue15,34,1,51,551.20300501585,3
darkblue15,34,1,52,551.658001542091,3
darkblue15,34,1,37,552.515007555485,3
darkblue15,34,1,38,553.407006338239,3
darkblue15,34,1,29,555.979000031948,2
darkblue15,34,1,28,567.175006493926,3
darkblue15,34,1,26,570.114006847143,3
darkblue15,34,1,17,571.321000903845,3
darkblue15,34,1,18,572.423006594181,3
darkblue15,34,1,29,575.992007553577,3
darkblue15,34,1,27,597.002002224326,3
darkblue15,34,1,30,646.615000069141,1
darkblue15,34,1,45,648.347006365657,3
darkblue15,34,1,37,648.854999989271,3
darkblue15,34,1,44,649.660004675388,3
darkblue15,34,1,35,650.290005281568,3
darkblue15,34,1,42,651.58400349319,3
darkblue15,34,1,41,652.371003851295,3
darkblue15,34,1,34,653.018998727202,3
darkblue15,34,1,25,653.771006315947,3
darkblue15,34,1,17,654.733000695705,3
darkblue15,34,1,18,655.484998226166,3
darkblue15,34,1,20,656.202998757362,3
darkblue15,34,1,28,656.90199919045,3
darkblue15,34,2,30,791.483999043703,3
darkblue15,34,2,12,795.980001613498,3
darkblue15,34,2,28,796.749007701874,3
darkblue15,34,2,38,797.60699942708,3
darkblue15,34,2,39,798.13200160861,3
darkblue15,34,2,15,799.496005475521,3
darkblue15,34,2,13,800.545999780297,3
darkblue15,34,2,28,801.770002394915,3
darkblue15,34,2,44,802.837005257607,3
darkblue15,34,2,45,803.957005217671,3
darkblue15,34,2,37,804.429000243545,3
darkblue15,34,2,27,805.601001530886,3
darkblue15,34,2,28,807.176008075476,3
darkblue15,34,2,38,807.911007106304,3
darkblue15,34,2,48,810.150001198053,3
darkblue15,34,2,47,810.901998728514,3
darkblue15,34,2,39,811.374003812671,3
darkblue15,34,2,45,812.178998440504,3
darkblue15,34,2,37,812.599002197385,3
darkblue15,34,2,44,813.421005383134,3
darkblue15,34,2,54,814.627999439836,3
darkblue15,34,2,39,816.010007634759,3
darkblue15,34,2,14,817.602002620697,3
darkblue15,34,2,28,819.369001686573,3
darkblue15,34,2,44,820.139003545046,3
darkblue15,34,2,37,821.276002004743,3
darkblue15,34,2,6,823.463004827499,3
darkblue15,34,2,14,823.918001353741,3
darkblue15,34,2,16,825.195001065731,3
darkblue15,34,2,15,825.580001994967,3
darkblue15,34,2,24,826.594007760286,3
darkblue15,34,2,32,827.29400396347,3
darkblue15,34,2,21,828.589008003473,3
darkblue15,34,2,28,829.72600646317,3
darkblue15,34,2,39,833.960000798106,3
darkblue15,34,2,13,835.954005271196,3
darkblue15,34,2,41,839.733003079891,3
darkblue15,34,2,50,840.292002260685,3
darkblue15,34,2,52,840.922002866864,3
darkblue15,34,2,37,841.60400480032,3
darkblue15,34,2,37,848.077003285289,3
darkblue15,34,2,15,850.282000377774,3
darkblue15,34,2,13,850.911005213857,3
darkblue15,34,2,26,852.835999801755,3
darkblue15,34,2,44,853.833007067442,3
darkblue15,34,2,38,854.708007350564,3
darkblue15,34,2,47,855.985007062554,3
darkblue15,34,2,39,856.527007743716,3
darkblue15,34,2,13,858.521002158523,3
darkblue15,34,2,20,860.83000190556,3
darkblue15,34,2,30,862.894997745752,2
darkblue15,35,1,28,502.516998723149,3
darkblue15,35,1,30,504.301006346941,3
darkblue15,35,1,45,505.736001580954,3
darkblue15,35,1,37,507.485006377101,2
darkblue15,35,1,27,526.186001300812,3
darkblue15,35,1,55,528.863003477454,3
darkblue15,35,1,39,529.598002508283,3
darkblue15,35,1,13,531.609005481005,3
darkblue15,35,1,44,557.483005151153,3
darkblue15,35,1,43,558.252996951342,3
darkblue15,35,1,35,558.743006363511,3
darkblue15,35,1,42,559.652003645897,3
darkblue15,35,1,41,560.404996946454,3
darkblue15,35,1,34,560.858997702599,3
darkblue15,35,1,20,562.45100274682,3
darkblue15,35,1,22,564.025999233127,3
darkblue15,35,1,30,564.393005892634,3
darkblue15,35,1,29,565.63500277698,3
darkblue15,35,1,38,566.493004560471,3
darkblue15,35,1,31,567.716997116804,3
darkblue15,35,1,15,568.976998329163,3
darkblue15,35,1,13,569.641005992889,3
darkblue15,35,1,26,572.353000938892,3
darkblue15,35,1,20,573.753003403544,3
darkblue15,35,1,30,575.589002296329,3
darkblue15,35,1,29,576.254005730152,3
darkblue15,35,1,38,576.989004760981,3
darkblue15,35,1,45,577.496002614498,3
darkblue15,35,1,43,578.861002251506,3
darkblue15,35,1,35,579.56099845469,3
darkblue15,35,1,42,580.085004866123,3
darkblue15,35,1,52,581.327001750469,3
darkblue15,35,1,55,582.989002391696,3
darkblue15,35,1,61,586.575997620821,3
darkblue15,35,1,53,587.134996801615,3
darkblue15,35,1,59,587.992998585105,3
darkblue15,35,1,51,588.710003346205,3
darkblue15,35,1,52,589.095004275441,3
darkblue15,35,1,35,590.022005885839,3
darkblue15,35,1,36,591.193997114897,3
darkblue15,35,1,22,594.343004375696,3
darkblue15,35,1,29,595.059999078512,3
darkblue15,35,1,27,596.145006269217,3
darkblue15,35,1,26,597.316997498274,3
darkblue15,35,1,4,600.064005330205,3
darkblue15,35,1,6,601.113003864884,3
darkblue15,35,1,14,601.638006046414,3
darkblue15,35,1,13,602.233003824949,3
darkblue15,35,1,46,604.856998845935,3
darkblue15,35,1,37,605.53900077939,3
darkblue15,35,1,44,606.221998482943,3
darkblue15,35,1,35,607.691000774503,3
darkblue15,35,1,41,608.758003637195,3
darkblue15,35,1,34,609.334997087717,3
darkblue15,35,1,38,611.802002415061,3
darkblue15,35,1,46,612.62400560081,3
darkblue15,35,1,45,613.464003056288,3
darkblue15,35,1,55,615.073006600142,3
darkblue15,35,1,23,618.624999001622,3
darkblue15,35,1,30,619.709000363946,3
darkblue15,35,1,29,620.07700279355,3
darkblue15,35,1,21,622.561006620526,2
darkblue15,35,1,9,645.496005937457,1
darkblue15,35,1,28,647.751998528838,3
darkblue15,35,1,37,651.197996735573,3
darkblue15,35,1,13,653.156998381019,3
darkblue15,35,1,3,655.501996725798,3
darkblue15,35,1,10,656.166004389524,3
darkblue15,35,1,9,657.251001521945,3
darkblue15,35,2,36,786.25299744308,3
darkblue15,35,2,46,787.600002810359,3
darkblue15,35,2,13,790.924004092813,3
darkblue15,35,2,26,792.236006632447,3
darkblue15,35,2,36,793.618004769087,3
darkblue15,35,2,38,794.736998900771,3
darkblue15,35,2,47,796.329003944993,3
darkblue15,35,2,39,796.924001723528,3
darkblue15,35,2,37,798.236004263163,3
darkblue15,35,2,35,799.373002722859,3
darkblue15,35,2,33,800.755000859499,3
darkblue15,35,2,34,801.228001713753,3
darkblue15,35,2,18,802.505001425743,3
darkblue15,35,2,28,803.658998385072,3
darkblue15,35,2,21,804.288998991251,3
darkblue15,35,2,6,808.278003707528,3
darkblue15,35,2,16,809.555003419518,3
darkblue15,35,2,32,810.254999622703,3
darkblue15,35,2,47,811.28699965775,3
darkblue15,35,2,45,812.00400441885,3
darkblue15,35,2,35,813.421005383134,3
darkblue15,35,2,42,814.033001661301,3
darkblue15,35,2,52,815.258000046015,3
darkblue15,35,2,54,816.028001904488,3
darkblue15,35,2,47,817.286997288465,3
darkblue15,35,2,39,817.671998217702,3
darkblue15,35,2,13,819.526001438498,3
darkblue15,35,2,3,820.50600014627,3
darkblue15,35,2,9,823.270006477833,2
darkblue15,35,2,52,826.402005180717,1
darkblue15,35,2,53,828.693000599742,3
darkblue15,35,2,60,829.323001205921,3
darkblue15,35,2,51,830.005003139377,3
darkblue15,35,2,52,831.474005430937,2
darkblue15,36,1,20,421.256998926401,3
darkblue15,36,1,28,421.729004010558,3
darkblue15,36,1,21,422.60400429368,3
darkblue15,36,1,30,423.426007479429,3
darkblue15,36,1,29,425.106002390385,2
darkblue15,36,1,37,438.365998864174,3
darkblue15,36,1,43,439.696005731821,3
darkblue15,36,1,35,440.151002258062,3
darkblue15,36,1,36,440.641001611948,3
darkblue15,36,1,54,444.769001752138,3
darkblue15,36,1,47,446.081004291773,3
darkblue15,36,1,39,446.640999242663,3
darkblue15,36,1,29,448.338002711535,3
darkblue15,36,1,21,449.055007472634,3
darkblue15,36,1,27,449.77200217545,3
darkblue15,36,1,36,450.560008361936,3
darkblue15,36,1,44,451.207007467747,3
darkblue15,36,1,38,452.064003422856,3
darkblue15,36,1,31,454.251006245613,3
darkblue15,36,1,23,454.688008502126,3
darkblue15,36,1,8,456.123003736138,3
darkblue15,36,1,16,456.805005669594,3
darkblue15,36,1,15,457.767000049353,3
darkblue15,36,1,28,462.176008522511,3
